Lat,Lon,cluster
40.7695,-73.96,3
40.6457,-73.7768,4
40.7564,-73.9747,3
40.7352,-74.006,0
40.7446,-73.9913,3
40.7135,-73.7884,4
40.7146,-74.009,0
40.6748,-74.0159,0
40.6484,-73.7827,4
40.7981,-74.0584,3
40.7514,-73.9936,3
40.7403,-74.0017,0
40.7562,-73.9726,3
40.6919,-73.9843,0
40.7277,-73.9793,0
40.7359,-73.9763,0
40.7412,-74.0057,0
40.7329,-73.9747,0
40.7632,-73.9667,3
40.7306,-74.0044,0
40.7148,-74.0093,0
40.7336,-73.9997,0
40.731,-73.9785,0
40.7672,-73.9879,3
40.7181,-74.0148,0
40.7851,-73.9771,3
40.7184,-73.998,0
40.7613,-73.9791,3
40.7267,-74.0507,0
40.7524,-73.99,3
40.7264,-73.992,0
40.6855,-73.9809,0
40.7588,-73.9849,3
40.7333,-74.0048,0
40.7635,-73.9736,3
40.6452,-73.7817,4
40.7378,-73.9906,0
40.7417,-73.9912,0
40.7595,-73.972,3
40.6599,-73.9808,0
40.7318,-73.9858,0
40.7389,-73.9874,0
40.815,-73.9601,3
40.7282,-74.001,0
40.758,-73.9798,3
40.733,-73.9927,0
40.7483,-73.9888,3
40.7609,-73.9813,3
40.7231,-74.0051,0
40.7193,-74.0041,0
40.7686,-73.9576,3
40.7557,-73.9761,3
40.8481,-73.9406,1
40.7585,-73.9829,3
40.7444,-73.9962,0
40.7585,-73.9761,3
40.7609,-73.9644,3
40.7266,-73.9865,0
40.723,-73.9931,0
40.8286,-73.9488,3
40.741,-73.9837,3
40.7163,-73.9404,0
40.7384,-73.9879,0
40.7137,-73.9792,0
40.7577,-73.9761,3
40.7236,-73.9831,0
40.706,-73.9503,0
40.7348,-73.9899,0
40.7529,-73.993,3
40.7522,-74.0073,3
40.745,-73.9916,3
40.7463,-73.9949,3
40.7195,-73.9996,0
40.7336,-74.0063,0
40.7572,-73.99,3
40.6951,-73.9941,0
40.7484,-73.9868,3
40.7434,-74.0073,0
40.7445,-73.975,3
40.6999,-73.9483,0
40.8006,-73.9487,3
40.7463,-73.8832,1
40.719,-73.9891,0
40.7118,-73.9503,0
40.8182,-74.1283,2
40.7048,-74.0083,0
40.7709,-73.8659,1
40.7528,-74.0041,3
40.7571,-73.9758,3
40.7512,-74.0067,3
40.7858,-73.9706,3
40.7814,-73.9462,3
40.7512,-73.9754,3
40.7293,-73.9961,0
40.7584,-73.971,3
40.7594,-73.9941,3
40.7949,-73.9723,3
40.7134,-74.0113,0
40.7515,-74.0066,3
40.7323,-73.9968,0
40.7217,-73.9988,0
40.7466,-73.9774,3
40.7385,-73.9899,0
40.7341,-73.9887,0
40.7639,-73.9624,3
40.7435,-73.9841,3
40.6456,-73.7767,4
40.6973,-73.9677,0
40.7492,-73.9704,3
40.7461,-74.0063,0
40.6942,-73.9838,0
40.7238,-73.9898,0
40.7797,-73.9504,3
40.7275,-73.9908,0
40.772,-73.956,3
40.7516,-73.9936,3
40.7554,-73.9681,3
40.7053,-74.0174,0
40.7565,-73.9977,3
40.7039,-74.0112,0
40.7599,-73.9675,3
40.7822,-73.9515,3
40.7441,-73.99,3
40.7633,-73.9803,3
40.7537,-73.9855,3
40.6752,-73.978,0
40.7638,-73.9743,3
40.7077,-74.0085,0
40.737,-73.9919,0
40.7198,-73.983,0
40.7747,-73.9911,3
40.7137,-74.0137,0
40.7623,-73.968,3
40.7449,-73.9808,3
40.7525,-74.0006,3
40.724,-73.998,0
40.7652,-73.975,3
40.742,-73.9966,0
40.7672,-73.9535,3
40.6458,-73.7767,4
40.7356,-73.9885,0
40.647,-73.7898,4
40.7198,-74.0102,0
40.7415,-73.9937,0
40.7318,-73.9933,0
40.6504,-73.9558,0
40.737,-73.9977,0
40.7583,-73.9669,3
40.7464,-74.0011,0
40.7353,-74.0018,0
40.7274,-73.9915,0
40.7441,-73.9877,3
40.7834,-73.9791,3
40.7564,-73.9781,3
40.7936,-73.9733,3
40.8022,-73.961,3
40.6971,-73.9535,0
40.7628,-73.997,3
40.7536,-73.9813,3
40.7263,-73.9785,0
40.7681,-73.9824,3
40.7537,-73.9784,3
40.6936,-73.9829,0
40.7742,-73.963,3
40.731,-73.9915,0
40.7727,-73.9577,3
40.7632,-73.9648,3
40.7873,-73.9701,3
40.7527,-73.9815,3
40.6466,-73.7896,4
40.7572,-73.9752,3
40.7552,-73.9838,3
40.7277,-73.9874,0
40.6888,-74.0,0
40.7725,-73.9456,3
40.7409,-73.9901,0
40.7832,-73.982,3
40.7582,-73.9602,3
40.7811,-73.9593,3
40.7389,-73.9887,0
40.7736,-73.9496,3
40.7464,-73.9939,3
40.7449,-73.9917,3
40.7339,-73.9907,0
40.7745,-73.9577,3
40.7475,-74.0017,0
40.7442,-73.9842,3
40.7586,-73.9925,3
40.7511,-73.9826,3
40.7659,-73.9624,3
40.7318,-74.0033,0
40.7655,-73.9629,3
40.7657,-73.98,3
40.7418,-73.975,3
40.7709,-73.949,3
40.7224,-73.9887,0
40.6626,-73.9339,0
40.7706,-73.9872,3
40.7499,-73.9837,3
40.7263,-73.9803,0
40.6472,-73.786,4
40.7284,-73.9994,0
40.7673,-73.9805,3
40.7224,-73.9973,0
40.7597,-73.9819,3
40.7746,-73.9819,3
40.7628,-73.9828,3
40.7748,-73.991,3
40.7451,-73.983,3
40.7353,-73.9941,0
40.7167,-74.0119,0
40.8133,-73.9589,3
40.7664,-73.9684,3
40.6823,-73.9327,0
40.7647,-73.9703,3
40.7607,-73.9874,3
40.7543,-73.979,3
40.7666,-73.967,3
40.7407,-73.9859,0
40.7256,-73.995,0
40.7278,-73.9838,0
40.7583,-73.9626,3
40.7031,-73.9849,0
40.6418,-73.7891,4
40.7384,-73.9938,0
40.7417,-73.9914,0
40.7663,-73.9905,3
40.7612,-73.9815,3
40.7211,-73.9842,0
40.725,-74.0015,0
40.7726,-73.9633,3
40.7718,-73.8755,1
40.6449,-73.7822,4
40.6872,-73.9485,0
40.7459,-74.0054,0
40.7444,-74.0022,0
40.7508,-73.9959,3
40.7682,-73.9339,3
40.7226,-73.983,0
40.7646,-73.9768,3
40.7327,-74.0026,0
40.764,-73.962,3
40.7247,-73.9956,0
40.7445,-74.0061,0
40.6947,-73.955,0
40.725,-73.9883,0
40.727,-73.9835,0
40.7142,-73.9563,0
40.7092,-74.0054,0
40.76,-73.969,3
40.7116,-74.0158,0
40.7871,-73.9737,3
40.7609,-73.9813,3
40.7416,-73.9935,0
40.7151,-74.0161,0
40.7514,-74.0064,3
40.757,-73.9745,3
40.7288,-73.8519,1
40.7152,-74.0131,0
40.7414,-73.9913,0
40.7166,-73.9911,0
40.724,-73.9512,0
40.77,-73.9591,3
40.6456,-73.7768,4
40.7169,-73.9894,0
40.6863,-73.9907,0
40.7714,-73.8663,1
40.7317,-74.0066,0
40.7386,-73.9047,1
40.7609,-73.9714,3
40.7478,-73.985,3
40.7603,-73.9811,3
40.7638,-73.9762,3
40.8049,-73.9526,3
40.7488,-74.0033,3
40.7233,-73.9967,0
40.7535,-73.9809,3
40.7045,-74.0097,0
40.7694,-73.9581,3
40.7604,-73.9915,3
40.7871,-73.978,3
40.7395,-74.0074,0
40.7224,-73.9871,0
40.6448,-73.7826,4
40.6449,-73.7821,4
40.7553,-73.9869,3
40.7452,-73.9806,3
40.7699,-73.9611,3
40.7444,-73.9854,3
40.767,-73.9875,3
40.6926,-73.9548,0
40.7452,-73.977,3
40.7553,-73.9988,3
40.7053,-74.0172,0
40.7446,-73.9951,0
40.7442,-73.9999,0
40.7802,-73.9469,3
40.7518,-73.9766,3
40.7628,-73.9821,3
40.7728,-73.886,1
40.75,-73.9903,3
40.7393,-73.9842,0
40.7023,-73.9837,0
40.7277,-73.9874,0
40.7605,-73.9858,3
40.7574,-73.9719,3
40.7617,-74.0003,3
40.7076,-73.932,0
40.7613,-73.9816,3
40.72,-73.9998,0
40.716,-74.0039,0
40.6993,-73.9545,0
40.7617,-73.9709,3
40.7548,-73.9736,3
40.7167,-74.0083,0
40.7486,-73.9743,3
40.7835,-73.9506,3
40.7583,-73.9819,3
40.7858,-73.97,3
40.7372,-73.9843,0
40.7303,-74.0011,0
40.7204,-73.9882,0
40.738,-74.0064,0
40.6528,-73.965,0
40.6872,-73.9996,0
40.7211,-73.9993,0
40.7384,-73.9969,0
40.6915,-73.9845,0
40.7606,-74.0029,3
40.8231,-73.9425,3
40.7642,-73.9884,3
40.7575,-73.967,3
40.7592,-73.9768,3
40.7604,-73.9715,3
40.7747,-73.948,3
40.7977,-73.9735,3
40.7493,-73.989,3
40.7512,-73.9891,3
40.7528,-74.0066,3
40.7569,-73.9867,3
40.7414,-73.9914,0
40.7646,-73.9583,3
40.7127,-74.0097,0
40.7076,-74.002,0
40.8069,-73.9475,3
40.7513,-73.9696,3
40.7449,-73.989,3
40.7488,-73.9833,3
40.7776,-73.9832,3
40.7419,-73.9921,0
40.6939,-73.9826,0
40.7647,-73.9821,3
40.7558,-73.9785,3
40.7622,-73.9585,3
40.7598,-73.9897,3
40.7752,-73.9629,3
40.7457,-74.0085,0
40.7008,-73.9194,0
40.7347,-73.9518,3
40.7468,-73.99,3
40.6722,-74.0111,0
40.7796,-73.9458,3
40.7696,-73.9808,3
40.726,-74.0017,0
40.7149,-74.0118,0
40.7301,-73.9817,0
40.7402,-74.0076,0
40.7258,-74.0018,0
40.7278,-73.9875,0
40.7365,-73.9933,0
40.7083,-74.0065,0
40.7434,-73.994,0
40.7439,-73.9537,3
40.7605,-73.9756,3
40.74,-73.984,0
40.7619,-73.9938,3
40.729,-74.0049,0
40.6461,-73.7826,4
40.7193,-74.0425,0
40.7275,-73.9871,0
40.723,-73.9999,0
40.7295,-73.9899,0
40.7433,-73.9911,0
40.7324,-73.9931,0
40.7438,-73.9858,3
40.7547,-73.9924,3
40.7426,-73.9961,0
40.7569,-73.9783,3
40.7654,-73.9634,3
40.6848,-73.9863,0
40.7746,-73.9808,3
40.7344,-73.9922,0
40.7735,-73.9663,3
40.7545,-73.8462,1
40.7207,-73.8094,4
40.7607,-73.9793,3
40.7424,-74.0043,0
40.8896,-73.9056,1
40.7409,-73.9974,0
40.7104,-73.9845,0
40.7613,-73.9974,3
40.7726,-73.9823,3
40.7637,-73.9733,3
40.7317,-74.0017,0
40.7429,-74.0078,0
40.7154,-73.9986,0
40.7731,-73.8855,1
40.7222,-73.9963,0
40.7615,-73.9732,3
40.7319,-74.0029,0
40.6893,-73.9179,0
40.7348,-73.9985,0
40.771,-73.9614,3
40.7317,-73.9896,0
40.7246,-73.9986,0
40.6449,-73.7821,4
40.7077,-74.0031,0
40.7496,-73.9921,3
40.7375,-73.9806,0
40.7478,-73.9827,3
40.7875,-73.9716,3
40.7672,-73.99,3
40.7225,-73.9593,0
40.7521,-73.9935,3
40.7443,-73.9876,3
40.9025,-73.9526,1
40.7103,-74.0118,0
40.7741,-73.8726,1
40.77,-73.9573,3
40.7603,-73.9803,3
40.7725,-73.9821,3
40.6449,-73.7824,4
40.7364,-73.9985,0
40.7563,-73.9831,3
40.6755,-73.9888,0
40.7271,-73.9998,0
40.6027,-73.9852,0
40.7341,-73.9986,0
40.7182,-74.0029,0
40.7486,-73.9824,3
40.7281,-73.9951,0
40.7189,-74.0067,0
40.7398,-73.9765,3
40.7259,-73.9917,0
40.7236,-73.9413,0
40.6417,-73.7881,4
40.7811,-73.9815,3
40.7486,-73.9446,3
40.7428,-73.9965,0
40.7264,-73.986,0
40.7626,-73.9741,3
40.7941,-73.9512,3
40.7225,-73.9825,0
40.7987,-73.9714,3
40.6376,-73.9093,0
40.6766,-73.9594,0
40.7265,-74.0013,0
40.7735,-73.9579,3
40.6437,-73.79,4
40.7712,-73.9639,3
40.6849,-73.9779,0
40.7703,-73.8646,1
40.7523,-73.9857,3
40.6484,-73.7834,4
40.7563,-73.9979,3
40.7586,-73.991,3
40.8901,-73.9055,1
40.7625,-73.9744,3
40.7576,-73.975,3
40.7233,-74.0062,0
40.7684,-73.9685,3
40.7266,-74.0338,0
40.7619,-73.9838,3
40.7199,-74.0003,0
40.753,-73.9787,3
40.7627,-73.9653,3
40.7268,-73.9859,0
40.7314,-73.9857,0
40.6942,-73.9833,0
40.7821,-73.9536,3
40.7263,-73.9919,0
40.7799,-73.9743,3
40.7409,-73.9816,3
40.7559,-73.9823,3
40.7679,-73.962,3
40.7842,-73.9738,3
40.7271,-74.0064,0
40.709,-74.014,0
40.7456,-73.9908,3
40.6448,-73.7827,4
40.7237,-73.9983,0
40.7208,-73.9851,0
40.7263,-74.0075,0
40.683,-74.0008,0
40.756,-73.991,3
40.7633,-73.9866,3
40.7573,-74.0008,3
40.7439,-73.9921,0
40.7425,-73.9968,0
40.7646,-73.9718,3
40.7698,-73.9566,3
40.7553,-73.968,3
40.7079,-74.0105,0
40.7807,-73.9798,3
40.7438,-73.9521,3
40.7194,-73.956,0
40.7757,-73.9628,3
40.758,-73.9755,3
40.7834,-73.955,3
40.7659,-73.969,3
40.7289,-73.997,0
40.7375,-74.0082,0
40.6417,-73.7889,4
40.7378,-73.9938,0
40.7752,-73.9594,3
40.7105,-73.9685,0
40.7553,-73.9764,3
40.7528,-73.9854,3
40.7715,-73.9806,3
40.7398,-73.9917,0
40.7402,-73.9862,0
40.7557,-73.9823,3
40.7657,-73.9698,3
40.7542,-73.9803,3
40.754,-73.9884,3
40.7222,-73.9889,0
40.6682,-73.9794,0
40.7711,-73.9558,3
40.7362,-73.9963,0
40.7272,-73.9952,0
40.8141,-73.9497,3
40.767,-73.9785,3
40.7672,-73.971,3
40.7496,-74.0047,3
40.7392,-74.0011,0
40.7162,-74.0122,0
40.7571,-73.9955,3
40.7294,-74.0022,0
40.7902,-73.9769,3
40.7537,-73.9958,3
40.7616,-73.9663,3
40.6449,-73.7823,4
40.7684,-73.9845,3
40.7256,-74.0056,0
40.7611,-73.9991,3
40.7202,-73.991,0
40.7088,-73.937,0
40.7446,-73.9915,3
40.7198,-74.0122,0
40.7654,-73.9949,3
40.7234,-73.9974,0
40.7358,-73.9854,0
40.7339,-73.9904,0
40.7225,-73.9976,0
40.7618,-73.9904,3
40.7871,-73.726,4
40.7319,-74.0009,0
40.7514,-73.9758,3
40.7555,-73.9752,3
40.7188,-73.9987,0
40.7715,-73.9805,3
40.7378,-73.9923,0
40.7634,-73.9807,3
40.7497,-73.9934,3
40.7502,-73.9945,3
40.7408,-73.992,0
40.6859,-73.9548,0
40.7074,-74.012,0
40.7315,-73.9993,0
40.6981,-73.9748,0
40.7545,-73.9716,3
40.7351,-74.006,0
40.7507,-73.9249,3
40.7605,-73.9857,3
40.7269,-73.9506,0
40.7795,-73.9459,3
40.6615,-73.893,4
40.7231,-74.0042,0
40.7275,-73.9832,0
40.7381,-74.0057,0
40.7189,-74.0031,0
40.7088,-74.0115,0
40.7555,-73.974,3
40.7767,-73.953,3
40.7342,-73.896,1
40.721,-74.01,0
40.646,-73.7768,4
40.732,-74.0014,0
40.7438,-74.0063,0
40.7465,-73.9916,3
40.7462,-73.9721,3
40.7649,-73.9822,3
40.7765,-73.9806,3
40.7338,-74.0012,0
40.763,-73.9841,3
40.7647,-73.9773,3
40.7402,-74.0021,0
40.729,-73.9849,0
40.7194,-73.9915,0
40.7619,-73.9864,3
40.762,-73.9891,3
40.645,-73.7819,4
40.783,-73.9573,3
40.7255,-74.0094,0
40.7601,-73.9778,3
40.725,-73.9782,0
40.7539,-73.9917,3
40.7254,-74.0093,0
40.7196,-73.9931,0
40.7688,-73.9524,3
40.7655,-73.9811,3
40.7459,-74.0054,0
40.7212,-73.9564,0
40.7092,-74.0409,0
40.7225,-73.9825,0
40.7596,-73.9944,3
40.7388,-73.986,0
40.7577,-73.9791,3
40.7197,-73.995,0
40.7629,-73.984,3
40.7386,-73.9979,0
40.7432,-73.9976,0
40.7551,-73.987,3
40.7236,-74.0037,0
40.7104,-73.9487,0
40.7753,-73.9455,3
40.8151,-74.0738,3
40.6418,-73.7885,4
40.8105,-73.9461,3
40.7549,-73.9865,3
40.7831,-73.9529,3
40.7211,-73.987,0
40.7843,-73.9751,3
40.7209,-74.0102,0
40.7167,-74.0084,0
40.73,-73.9586,0
40.7661,-73.9794,3
40.645,-73.7822,4
40.7196,-73.9886,0
40.7588,-73.9747,3
40.7275,-73.9934,0
40.7706,-73.9923,3
40.7577,-73.9778,3
40.7605,-73.98,3
40.7572,-73.9995,3
40.6706,-73.9821,0
40.7719,-73.9892,3
40.6951,-74.1782,2
40.8082,-73.9451,3
40.6734,-73.9491,0
40.8239,-73.9485,3
40.7882,-73.9738,3
40.7416,-73.976,3
40.7533,-74.0308,0
40.6906,-74.1777,2
40.7429,-73.9949,0
40.7439,-73.9951,0
40.6832,-73.9627,0
40.7536,-73.989,3
40.7172,-74.0091,0
40.7236,-73.9971,0
40.7454,-73.9909,3
40.7696,-73.9915,3
40.7243,-73.9977,0
40.7251,-73.9924,0
40.7694,-73.963,3
40.7347,-74.0022,0
40.8511,-73.9386,1
40.7596,-73.9789,3
40.7024,-73.9846,0
40.6608,-73.9955,0
40.7598,-73.9782,3
40.7628,-73.9808,3
40.765,-73.9704,3
40.7665,-73.9811,3
40.7282,-73.9902,0
40.7468,-73.9934,3
40.7443,-73.9916,3
40.7393,-73.9912,0
40.867,-73.8819,1
40.7868,-73.9778,3
40.7716,-73.9614,3
40.729,-73.9843,0
40.7382,-74.0094,0
40.7341,-74.0025,0
40.7517,-73.9704,3
40.6457,-73.9833,0
40.7807,-73.9766,3
40.7307,-73.9851,0
40.7142,-73.9987,0
40.7652,-73.9827,3
40.7637,-73.959,3
40.6886,-74.1794,2
40.7457,-73.9908,3
40.7286,-74.0017,0
40.7493,-73.9798,3
40.6678,-73.9816,0
40.764,-73.9776,3
40.7025,-74.0113,0
40.7176,-74.0159,0
40.7372,-73.9817,0
40.7544,-73.9768,3
40.7678,-73.96,3
40.7361,-73.9746,0
40.7646,-73.9844,3
40.7373,-73.9988,0
40.7251,-74.0357,0
40.7578,-73.9894,3
40.7724,-73.957,3
40.734,-73.9931,0
40.7276,-73.9939,0
40.7614,-73.9699,3
40.7552,-73.9736,3
40.686,-74.0032,0
40.7565,-73.9743,3
40.7614,-73.9681,3
40.7739,-73.9639,3
40.7187,-73.9833,0
40.7364,-74.001,0
40.7857,-73.9566,3
40.7365,-73.989,0
40.7717,-73.9652,3
40.725,-74.0015,0
40.7649,-73.9785,3
40.7604,-73.977,3
40.7193,-73.991,0
40.7308,-74.0068,0
40.6934,-73.9709,0
40.7632,-73.9738,3
40.7557,-73.9794,3
40.7775,-73.9489,3
40.6525,-73.9557,0
40.7288,-73.9814,0
40.7491,-73.9794,3
40.6769,-74.0133,0
40.73,-73.9884,0
40.7157,-74.004,0
40.7509,-73.9825,3
40.764,-73.9959,3
40.7576,-73.9789,3
40.7586,-73.9635,3
40.7853,-73.9549,3
40.7541,-73.9979,3
40.7073,-74.0066,0
40.7521,-73.9772,3
40.6851,-74.0026,0
40.7545,-73.834,1
40.7112,-74.0057,0
40.7459,-73.9843,3
40.711,-74.0172,0
40.7387,-73.9899,0
40.7093,-74.0019,0
40.7467,-73.9882,3
40.7641,-73.9667,3
40.7253,-73.9893,0
40.7201,-74.0001,0
40.8397,-73.941,1
40.7793,-73.9881,3
40.7786,-73.9479,3
40.6803,-73.9893,0
40.7529,-73.975,3
40.746,-73.9887,3
40.764,-73.9825,3
40.7623,-73.9787,3
40.7199,-74.0041,0
40.7436,-74.0073,0
40.7427,-73.9902,0
40.7576,-73.9822,3
40.7621,-73.9718,3
40.752,-73.9779,3
40.6928,-73.9908,0
40.7641,-73.9707,3
40.6448,-73.7825,4
40.7308,-74.0043,0
40.7418,-73.9923,0
40.8538,-73.9266,1
40.7475,-73.9832,3
40.7159,-74.0133,0
40.7559,-73.969,3
40.7336,-73.9955,0
40.7447,-73.9797,3
40.7741,-73.8726,1
40.711,-73.9539,0
40.708,-73.9225,0
40.7177,-73.9523,0
40.6919,-73.9913,0
40.7297,-73.9951,0
40.7715,-73.9831,3
40.7296,-73.9869,0
40.7356,-73.9885,0
40.7588,-73.9291,3
40.7502,-73.9852,3
40.7576,-73.9768,3
40.7152,-74.0139,0
40.7235,-74.0095,0
40.7606,-73.9799,3
40.7614,-73.9733,3
40.7745,-73.9635,3
40.7377,-73.956,3
40.7716,-73.9823,3
40.7407,-74.0019,0
40.761,-73.9927,3
40.774,-73.8723,1
40.7323,-74.0078,0
40.7593,-73.9769,3
40.7482,-73.98,3
40.7783,-73.9607,3
40.7256,-73.98,0
40.7352,-74.0016,0
40.7256,-74.01,0
40.7405,-74.0057,0
40.8898,-73.898,1
40.7742,-73.8717,1
40.7411,-73.9925,0
40.7205,-73.9941,0
40.7309,-73.9946,0
40.75,-73.9729,3
40.7302,-73.9541,3
40.7196,-73.9972,0
40.7023,-73.9886,0
40.6761,-73.9612,0
40.7479,-73.9876,3
40.7498,-73.9836,3
40.728,-73.9869,0
40.7459,-73.9553,3
40.7199,-73.9856,0
40.7487,-73.9735,3
40.7054,-73.9625,0
40.7501,-74.0058,3
40.7448,-73.9948,0
40.7648,-73.9795,3
40.6858,-73.9786,0
40.729,-73.9982,0
40.6616,-73.9812,0
40.734,-73.9987,0
40.7473,-73.9877,3
40.751,-73.9771,3
40.7388,-73.9851,0
40.7427,-73.9923,0
40.7222,-73.9968,0
40.7493,-73.9768,3
40.7709,-73.8659,1
40.7379,-73.99,0
40.758,-73.9798,3
40.7226,-73.9977,0
40.7767,-73.9531,3
40.7301,-73.9795,0
40.7434,-73.9924,0
40.7436,-73.9716,3
40.7613,-73.9996,3
40.7619,-73.9634,3
40.7515,-73.971,3
40.7493,-73.9755,3
40.7624,-73.9779,3
40.7241,-74.0096,0
40.7308,-74.0009,0
40.7724,-73.967,3
40.7753,-73.9604,3
40.674,-73.9743,0
40.7377,-74.0002,0
40.8205,-73.9509,3
40.6632,-73.9844,0
40.7525,-73.9726,3
40.6449,-73.7822,4
40.7117,-74.2901,2
40.7342,-73.9833,0
40.7244,-73.9932,0
40.7562,-73.9907,3
40.7503,-73.9912,3
40.7496,-73.9917,3
40.7269,-73.9929,0
40.7512,-73.9745,3
40.7096,-74.0063,0
40.7225,-74.0004,0
40.7407,-74.0051,0
40.7309,-73.992,0
40.7537,-73.9723,3
40.7206,-74.001,0
40.6948,-73.9302,0
40.7895,-73.9794,3
40.8899,-73.8525,1
40.7255,-74.0092,0
40.7415,-73.9875,0
40.7554,-73.9815,3
40.7501,-73.9961,3
40.764,-73.994,3
40.6836,-73.977,0
40.7377,-74.0014,0
40.7587,-73.9816,3
40.724,-74.0023,0
40.6913,-73.9898,0
40.7564,-73.9615,3
40.7421,-73.9918,0
40.76,-73.9723,3
40.7267,-73.9918,0
40.7523,-73.9998,3
40.7643,-73.9674,3
40.7211,-74.0084,0
40.7324,-73.9962,0
40.7145,-73.9907,0
40.7519,-73.9938,3
40.7387,-73.9855,0
40.7427,-74.0351,0
40.7535,-73.9925,3
40.7692,-73.8866,1
40.7936,-73.9734,3
40.7287,-74.0016,0
40.7578,-73.9749,3
40.7411,-73.9925,0
40.7521,-73.9839,3
40.7899,-73.9734,3
40.7611,-73.9696,3
40.7021,-73.9896,0
40.7464,-73.9839,3
40.7398,-73.9856,0
40.7681,-73.9681,3
40.7709,-73.9633,3
40.7204,-74.0052,0
40.7588,-73.9721,3
40.7549,-73.9996,3
40.7584,-73.9885,3
40.7371,-74.0014,0
40.7523,-73.9796,3
40.7234,-73.9997,0
40.7391,-73.987,0
40.7566,-73.9642,3
40.7483,-74.0051,0
40.7393,-74.0016,0
40.7246,-73.9976,0
40.7231,-73.9958,0
40.7441,-73.9897,3
40.7374,-73.9895,0
40.7353,-74.0051,0
40.7224,-73.9874,0
40.753,-73.8216,1
40.7924,-73.9743,3
40.7292,-74.007,0
40.753,-74.004,3
40.7525,-73.9964,3
40.7224,-73.9803,0
40.7205,-73.9872,0
40.7554,-73.9833,3
40.7252,-74.0014,0
40.7854,-73.9701,3
40.7258,-73.9847,0
40.7578,-73.9696,3
40.7693,-73.9847,3
40.7739,-73.8716,1
40.7804,-73.9602,3
40.7245,-73.9914,0
40.7366,-73.9873,0
40.7676,-73.9808,3
40.7255,-73.9964,0
40.7377,-73.9827,0
40.768,-73.8618,1
40.7818,-73.9551,3
40.6689,-73.8746,4
40.7601,-73.9789,3
40.7491,-73.9757,3
40.7114,-74.0082,0
40.6692,-73.8636,4
40.7565,-73.982,3
40.7151,-73.9584,0
40.7821,-73.9754,3
40.7382,-74.0056,0
40.6482,-73.7826,4
40.7534,-73.976,3
40.7273,-73.9919,0
40.7305,-74.0026,0
40.6921,-73.9911,0
40.7602,-73.9877,3
40.7046,-73.9348,0
40.7216,-74.011,0
40.7545,-73.9855,3
40.7474,-73.945,3
40.7531,-74.0041,3
40.7432,-74.0072,0
40.6921,-73.9316,0
40.7479,-73.9814,3
40.7765,-73.9463,3
40.7474,-74.0081,0
40.7282,-73.9956,0
40.7425,-74.0044,0
40.7394,-74.0068,0
40.6467,-73.7893,4
40.7467,-73.9442,3
40.7629,-73.9817,3
40.7415,-73.985,3
40.7615,-73.9711,3
40.7836,-73.9505,3
40.7103,-74.0117,0
40.7316,-74.001,0
40.6606,-73.9538,0
40.7059,-74.0095,0
40.7191,-74.0037,0
40.7199,-73.9931,0
40.7514,-73.994,3
40.7592,-73.9957,3
40.7648,-73.9807,3
40.7749,-73.9508,3
40.7729,-73.9615,3
40.76,-73.9765,3
40.7509,-73.974,3
40.7234,-74.005,0
40.7403,-73.9905,0
40.8072,-73.9644,3
40.7424,-73.9889,0
40.7154,-74.0093,0
40.7498,-74.0063,3
40.7404,-74.0058,0
40.7578,-73.9676,3
40.7376,-74.0053,0
40.7562,-73.9726,3
40.7095,-73.964,0
40.7432,-74.0075,0
40.802,-73.9697,3
40.6462,-73.7769,4
40.7165,-74.0063,0
40.7181,-73.9949,0
40.8099,-73.9466,3
40.7602,-73.9595,3
40.7393,-73.9864,0
40.6591,-73.9777,0
40.7213,-73.988,0
40.7688,-73.9634,3
40.7141,-73.9603,0
40.7598,-73.9825,3
40.7429,-73.9949,0
40.6749,-73.9877,0
40.7408,-73.9918,0
40.792,-73.9772,3
40.7206,-73.9548,0
40.7156,-73.9579,0
40.7122,-73.9513,0
40.7109,-74.0059,0
40.7198,-73.9885,0
40.771,-73.866,1
40.7533,-73.9808,3
40.6872,-73.9569,0
40.7583,-73.9774,3
40.7368,-73.9955,0
40.6679,-73.9837,0
40.7555,-73.9814,3
40.7212,-73.9944,0
40.745,-73.9888,3
40.7182,-74.0029,0
40.7402,-73.9959,0
40.7179,-73.9896,0
40.7562,-73.9775,3
40.7615,-73.9784,3
40.7402,-74.0059,0
40.7617,-73.9866,3
40.7214,-73.9591,0
40.6795,-73.9843,0
40.7529,-73.9724,3
40.704,-74.0123,0
40.6416,-73.7891,4
40.6465,-73.7899,4
40.7563,-73.9781,3
40.7646,-73.9807,3
40.6449,-73.782,4
40.7391,-73.9955,0
40.7481,-73.9567,3
40.7389,-74.0081,0
40.6835,-73.935,0
40.6768,-73.9802,0
40.7324,-73.958,3
40.7649,-73.9785,3
40.8063,-73.9905,3
40.7312,-73.9994,0
40.7594,-73.9723,3
40.717,-73.9593,0
40.7222,-73.9588,0
40.7284,-73.9942,0
40.8167,-73.604,4
40.7127,-73.9652,0
40.6219,-73.9214,0
40.7417,-73.992,0
40.7251,-73.995,0
40.734,-73.9987,0
40.7067,-73.9482,0
40.7392,-73.9935,0
40.732,-73.9948,0
40.6951,-74.1786,2
40.7609,-73.9976,3
40.6685,-73.9793,0
40.7596,-73.7719,4
40.6762,-73.9734,0
40.7541,-73.9667,3
40.7392,-73.9935,0
40.7723,-73.9671,3
40.7589,-73.9724,3
40.6812,-73.9558,0
